recommendation_id,job_id,action_type,current_region,proposed_region,current_time,proposed_time,est_carbon_delta_kg,est_cost_delta_usd,confidence,rationale,status,risk_level
d74e53ca,c2768921,time_shift,eu-west-1,eu-west-1,2025-01-28 18:23:00,2025-01-29 10:23:00,-0.007107,0.0,0.817,"Shifting time shift from eu-west-1 to eu-west-1 saves 7.1 gCO₂e (cost delta: $+0.0000, confidence: 82%).",verified,low
38468b6a,9c90765a,time_shift,eu-west-1,eu-west-1,2025-01-28 16:42:00,2025-01-29 04:42:00,-0.005493,0.0,0.763,"Shifting time shift from eu-west-1 to eu-west-1 saves 5.5 gCO₂e (cost delta: $+0.0000, confidence: 76%).",verified,low
3dbb560d,c2c70c3d,region_shift+time_shift,eu-west-1,us-west-2,2025-01-28 22:45:00,2025-01-29 14:45:00,-0.048808,-0.1053,0.95,"Shifting region shift+time shift from eu-west-1 to us-west-2 saves 48.8 gCO₂e (cost delta: $-0.1053, confidence: 95%).",verified,low
fca3e6d5,527f9f08,time_shift,eu-west-1,eu-west-1,2025-01-28 14:45:00,2025-01-29 10:45:00,-0.002838,0.0,0.729,"Shifting time shift from eu-west-1 to eu-west-1 saves 2.8 gCO₂e (cost delta: $+0.0000, confidence: 73%).",verified,low
0fb753d9,5664ac8e,region_shift+time_shift,us-east-1,us-west-2,2025-01-28 11:43:00,2025-01-28 15:43:00,-0.010973,0.02,0.95,"Shifting region shift+time shift from us-east-1 to us-west-2 saves 11.0 gCO₂e (cost delta: $+0.0200, confidence: 95%).",verified,low
a287dba0,5d77664e,region_shift+time_shift,eu-west-1,us-west-2,2025-01-28 10:54:00,2025-01-28 14:54:00,-0.008522,-0.0213,0.95,"Shifting region shift+time shift from eu-west-1 to us-west-2 saves 8.5 gCO₂e (cost delta: $-0.0213, confidence: 95%).",verified,low
7b9a6e21,6ea9b278,time_shift,eu-west-1,eu-west-1,2025-01-28 15:41:00,2025-01-29 03:41:00,-0.00113,0.0,0.784,"Shifting time shift from eu-west-1 to eu-west-1 saves 1.1 gCO₂e (cost delta: $+0.0000, confidence: 78%).",verified,low
b946cdd4,c9234c90,region_shift+time_shift,us-east-1,us-west-2,2025-01-28 05:34:00,2025-01-28 17:34:00,-0.036831,0.02,0.95,"Shifting region shift+time shift from us-east-1 to us-west-2 saves 36.8 gCO₂e (cost delta: $+0.0200, confidence: 95%).",verified,low
13456966,48362943,time_shift,us-west-2,us-west-2,2025-01-28 22:33:00,2025-01-29 14:33:00,-0.000608,0.0,0.864,"Shifting time shift from us-west-2 to us-west-2 saves 0.6 gCO₂e (cost delta: $+0.0000, confidence: 86%).",verified,low
b3a30df6,6399bf64,time_shift,us-east-1,us-east-1,2025-01-28 02:04:00,2025-01-28 06:04:00,-0.001664,0.0,0.821,"Shifting time shift from us-east-1 to us-east-1 saves 1.7 gCO₂e (cost delta: $+0.0000, confidence: 82%).",verified,low
82234e8d,dd9de4bb,region_shift+time_shift,eu-west-1,us-west-2,2025-01-28 20:09:00,2025-01-29 16:09:00,-0.016174,-0.0047,0.95,"Shifting region shift+time shift from eu-west-1 to us-west-2 saves 16.2 gCO₂e (cost delta: $-0.0047, confidence: 95%).",verified,low
99685b13,c812e583,region_shift+time_shift,eu-west-1,us-west-2,2025-01-28 21:44:00,2025-01-29 17:44:00,-0.077814,-0.19,0.95,"Shifting region shift+time shift from eu-west-1 to us-west-2 saves 77.8 gCO₂e (cost delta: $-0.1900, confidence: 95%).",verified,low
be3045f8,ddaf1c05,time_shift,us-west-2,us-west-2,2025-01-28 23:30:00,2025-01-29 15:30:00,-0.000784,0.0,0.88,"Shifting time shift from us-west-2 to us-west-2 saves 0.8 gCO₂e (cost delta: $+0.0000, confidence: 88%).",verified,low
eef7b2cb,08396a3e,time_shift,eu-west-1,eu-west-1,2025-01-28 14:29:00,2025-01-29 10:29:00,-0.000688,0.0,0.729,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.7 gCO₂e (cost delta: $+0.0000, confidence: 73%).",verified,low
956447c8,1aeb3178,region_shift+time_shift,eu-west-1,us-west-2,2025-01-28 20:37:00,2025-01-29 16:37:00,-0.018283,-0.0118,0.95,"Shifting region shift+time shift from eu-west-1 to us-west-2 saves 18.3 gCO₂e (cost delta: $-0.0118, confidence: 95%).",verified,low
0cf52cf0,4d3b148e,region_shift+time_shift,us-east-1,us-west-2,2025-01-28 00:30:00,2025-01-28 16:30:00,-0.021435,0.02,0.95,"Shifting region shift+time shift from us-east-1 to us-west-2 saves 21.4 gCO₂e (cost delta: $+0.0200, confidence: 95%).",verified,low
2783a4e9,421b3f67,region_shift,eu-west-1,us-west-2,2025-01-28 15:43:00,2025-01-28 15:43:00,-0.025173,-0.0213,0.95,"Shifting region shift from eu-west-1 to us-west-2 saves 25.2 gCO₂e (cost delta: $-0.0213, confidence: 95%).",verified,low
8961c66d,ca1f8566,time_shift,eu-west-1,eu-west-1,2025-01-28 20:25:00,2025-01-29 04:25:00,-0.000714,0.0,0.746,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.7 gCO₂e (cost delta: $+0.0000, confidence: 75%).",verified,low
01564a2c,ac94a6f2,region_shift+time_shift,us-east-1,us-west-2,2025-01-28 00:04:00,2025-01-28 16:04:00,-0.00739,0.02,0.95,"Shifting region shift+time shift from us-east-1 to us-west-2 saves 7.4 gCO₂e (cost delta: $+0.0200, confidence: 95%).",verified,low
526c2f38,5043ab63,time_shift,eu-west-1,eu-west-1,2025-01-28 16:06:00,2025-01-29 04:06:00,-0.007013,0.0,0.763,"Shifting time shift from eu-west-1 to eu-west-1 saves 7.0 gCO₂e (cost delta: $+0.0000, confidence: 76%).",verified,low
90f10096,96257b44,region_shift+time_shift,eu-west-1,us-west-2,2025-01-28 13:27:00,2025-01-28 17:27:00,-0.016939,-0.0362,0.95,"Shifting region shift+time shift from eu-west-1 to us-west-2 saves 16.9 gCO₂e (cost delta: $-0.0362, confidence: 95%).",verified,low
8a4b4b4d,1c4c54c8,region_shift+time_shift,us-east-1,us-west-2,2025-01-28 00:24:00,2025-01-28 16:24:00,-0.008196,0.02,0.95,"Shifting region shift+time shift from us-east-1 to us-west-2 saves 8.2 gCO₂e (cost delta: $+0.0200, confidence: 95%).",verified,low
0c2ed6b0,aecbe74c,time_shift,eu-west-1,eu-west-1,2025-01-28 13:38:00,2025-01-29 05:38:00,-0.000871,0.0,0.65,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.9 gCO₂e (cost delta: $+0.0000, confidence: 65%).",verified,low
f348bd53,c3e66eb3,time_shift,eu-west-1,eu-west-1,2025-01-28 21:23:00,2025-01-29 05:23:00,-0.000947,0.0,0.777,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.9 gCO₂e (cost delta: $+0.0000, confidence: 78%).",verified,low
17e752fc,210ccb54,region_shift+time_shift,us-east-1,us-west-2,2025-01-28 01:44:00,2025-01-28 17:44:00,-0.049807,0.02,0.95,"Shifting region shift+time shift from us-east-1 to us-west-2 saves 49.8 gCO₂e (cost delta: $+0.0200, confidence: 95%).",verified,low
3b38a019,748adcac,time_shift,us-west-2,us-west-2,2025-01-28 22:06:00,2025-01-29 14:06:00,-0.000359,0.0,0.864,"Shifting time shift from us-west-2 to us-west-2 saves 0.4 gCO₂e (cost delta: $+0.0000, confidence: 86%).",verified,low
ffbf204a,5dc16b39,time_shift,eu-west-1,eu-west-1,2025-01-29 17:57:00,2025-01-30 05:57:00,-0.001967,0.0,0.829,"Shifting time shift from eu-west-1 to eu-west-1 saves 2.0 gCO₂e (cost delta: $+0.0000, confidence: 83%).",verified,low
c3c0cb89,63669eff,time_shift,us-west-2,us-west-2,2025-01-29 22:26:00,2025-01-30 02:26:00,-1e-05,0.0,0.868,"Shifting time shift from us-west-2 to us-west-2 saves 0.0 gCO₂e (cost delta: $+0.0000, confidence: 87%).",verified,low
f24b932c,f86af53f,time_shift,eu-west-1,eu-west-1,2025-01-29 21:24:00,2025-01-30 01:24:00,-0.000315,0.0,0.67,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.3 gCO₂e (cost delta: $+0.0000, confidence: 67%).",verified,low
31cc6163,840d8fbf,time_shift,us-west-2,us-west-2,2025-01-29 22:15:00,2025-01-30 02:15:00,-3.3e-05,0.0,0.854,"Shifting time shift from us-west-2 to us-west-2 saves 0.0 gCO₂e (cost delta: $+0.0000, confidence: 85%).",verified,low
e0eab79c,f1f3c6bc,time_shift,us-west-2,us-west-2,2025-01-29 00:31:00,2025-01-29 04:31:00,-2.1e-05,0.0,0.857,"Shifting time shift from us-west-2 to us-west-2 saves 0.0 gCO₂e (cost delta: $+0.0000, confidence: 86%).",verified,low
55113768,31d8555f,time_shift,us-east-1,us-east-1,2025-01-29 02:59:00,2025-01-29 06:59:00,-8.2e-05,0.0,0.823,"Shifting time shift from us-east-1 to us-east-1 saves 0.1 gCO₂e (cost delta: $+0.0000, confidence: 82%).",verified,low
37b9bb0f,73c4df5e,time_shift,eu-west-1,eu-west-1,2025-01-29 17:17:00,2025-01-29 21:17:00,-0.000427,0.0,0.655,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.4 gCO₂e (cost delta: $+0.0000, confidence: 66%).",verified,low
71fa00aa,99a5d2d7,time_shift,eu-west-1,eu-west-1,2025-01-29 18:35:00,2025-01-29 22:35:00,-0.00024,0.0,0.691,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.2 gCO₂e (cost delta: $+0.0000, confidence: 69%).",verified,low
7d6607e1,ea4175b1,time_shift,eu-west-1,eu-west-1,2025-01-29 21:25:00,2025-01-30 01:25:00,-0.000852,0.0,0.671,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.9 gCO₂e (cost delta: $+0.0000, confidence: 67%).",verified,low
394de1ce,8ec3f812,time_shift,us-west-2,us-west-2,2025-01-29 22:29:00,2025-01-30 02:29:00,-0.000102,0.0,0.852,"Shifting time shift from us-west-2 to us-west-2 saves 0.1 gCO₂e (cost delta: $+0.0000, confidence: 85%).",verified,low
76627716,0a605b13,time_shift,eu-west-1,eu-west-1,2025-01-29 11:32:00,2025-01-30 07:32:00,-0.000149,0.0,0.676,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.1 gCO₂e (cost delta: $+0.0000, confidence: 68%).",verified,low
fd1beec7,e3c387e0,time_shift,eu-west-1,eu-west-1,2025-01-29 19:04:00,2025-01-29 23:04:00,-0.004136,0.0,0.757,"Shifting time shift from eu-west-1 to eu-west-1 saves 4.1 gCO₂e (cost delta: $+0.0000, confidence: 76%).",verified,low
94d4c579,5c9f18a2,time_shift,eu-west-1,eu-west-1,2025-01-29 18:55:00,2025-01-30 10:55:00,-0.000604,0.0,0.794,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.6 gCO₂e (cost delta: $+0.0000, confidence: 79%).",verified,low
fe60ce52,57176b7d,time_shift,us-east-1,us-east-1,2025-01-29 02:38:00,2025-01-29 06:38:00,-0.000216,0.0,0.823,"Shifting time shift from us-east-1 to us-east-1 saves 0.2 gCO₂e (cost delta: $+0.0000, confidence: 82%).",verified,low
76eda48d,3006ef85,time_shift,eu-west-1,eu-west-1,2025-01-29 20:14:00,2025-01-30 00:14:00,-0.000133,0.0,0.659,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.1 gCO₂e (cost delta: $+0.0000, confidence: 66%).",verified,low
4f3e228a,fcc062a9,time_shift,eu-west-1,eu-west-1,2025-01-29 00:20:00,2025-01-29 04:20:00,-0.000171,0.0,0.746,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.2 gCO₂e (cost delta: $+0.0000, confidence: 75%).",verified,low
bda8feb1,30c2b32f,time_shift,us-west-2,us-west-2,2025-01-29 23:49:00,2025-01-30 03:49:00,-5e-06,0.0,0.842,"Shifting time shift from us-west-2 to us-west-2 saves 0.0 gCO₂e (cost delta: $+0.0000, confidence: 84%).",verified,low
b1a713ca,4f1d2c92,time_shift,us-west-2,us-west-2,2025-01-29 21:50:00,2025-01-30 01:50:00,-2.5e-05,0.0,0.821,"Shifting time shift from us-west-2 to us-west-2 saves 0.0 gCO₂e (cost delta: $+0.0000, confidence: 82%).",verified,low
a2c18f22,267e6190,time_shift,us-east-1,us-east-1,2025-01-29 02:41:00,2025-01-29 06:41:00,-0.000125,0.0,0.823,"Shifting time shift from us-east-1 to us-east-1 saves 0.1 gCO₂e (cost delta: $+0.0000, confidence: 82%).",verified,low
1c0f1009,292168e9,time_shift,us-west-2,us-west-2,2025-01-29 21:52:00,2025-01-30 01:52:00,-9.3e-05,0.0,0.824,"Shifting time shift from us-west-2 to us-west-2 saves 0.1 gCO₂e (cost delta: $+0.0000, confidence: 82%).",verified,low
35a9b16e,dcd0a9ab,time_shift,eu-west-1,eu-west-1,2025-01-29 18:00:00,2025-01-29 22:00:00,-4.5e-05,0.0,0.694,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.0 gCO₂e (cost delta: $+0.0000, confidence: 69%).",verified,low
eb3e3c5d,9d57f16b,time_shift,eu-west-1,eu-west-1,2025-01-29 19:54:00,2025-01-29 23:54:00,-0.001131,0.0,0.757,"Shifting time shift from eu-west-1 to eu-west-1 saves 1.1 gCO₂e (cost delta: $+0.0000, confidence: 76%).",verified,low
1e0f3094,4d07a701,time_shift,us-west-2,us-west-2,2025-01-29 22:16:00,2025-01-30 22:16:00,-0.000291,0.0,0.949,"Shifting time shift from us-west-2 to us-west-2 saves 0.3 gCO₂e (cost delta: $+0.0000, confidence: 95%).",verified,low
b2cf9976,5b91bc9c,time_shift,us-west-2,us-west-2,2025-01-29 22:05:00,2025-01-30 02:05:00,-9.1e-05,0.0,0.852,"Shifting time shift from us-west-2 to us-west-2 saves 0.1 gCO₂e (cost delta: $+0.0000, confidence: 85%).",verified,low
9561b102,8a3c054d,time_shift,eu-west-1,eu-west-1,2025-01-29 19:53:00,2025-01-29 23:53:00,-0.000269,0.0,0.758,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.3 gCO₂e (cost delta: $+0.0000, confidence: 76%).",verified,low
7dc944c2,541dcb45,time_shift,eu-west-1,eu-west-1,2025-01-29 17:57:00,2025-01-29 21:57:00,-0.00041,0.0,0.655,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.4 gCO₂e (cost delta: $+0.0000, confidence: 66%).",verified,low
7446798e,6a42b576,time_shift,eu-west-1,eu-west-1,2025-01-29 13:46:00,2025-01-30 05:46:00,-0.000412,0.0,0.772,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.4 gCO₂e (cost delta: $+0.0000, confidence: 77%).",verified,low
108fba86,aa758fb8,time_shift,us-west-2,us-west-2,2025-01-29 21:47:00,2025-01-30 01:47:00,-6.7e-05,0.0,0.824,"Shifting time shift from us-west-2 to us-west-2 saves 0.1 gCO₂e (cost delta: $+0.0000, confidence: 82%).",verified,low
a0a5c892,62ca75f0,time_shift,eu-west-1,eu-west-1,2025-01-29 17:24:00,2025-01-29 21:24:00,-0.000171,0.0,0.654,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.2 gCO₂e (cost delta: $+0.0000, confidence: 65%).",verified,low
d5fe84ca,951ac923,time_shift,eu-west-1,eu-west-1,2025-01-29 17:34:00,2025-01-29 21:34:00,-5.3e-05,0.0,0.654,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.1 gCO₂e (cost delta: $+0.0000, confidence: 65%).",verified,low
5f7b4b62,5f16379c,time_shift,eu-west-1,eu-west-1,2025-01-29 19:55:00,2025-01-29 23:55:00,-6.8e-05,0.0,0.757,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.1 gCO₂e (cost delta: $+0.0000, confidence: 76%).",verified,low
474abd31,b95c1aa5,time_shift,eu-west-1,eu-west-1,2025-01-29 14:58:00,2025-01-29 18:58:00,-0.000302,0.0,0.647,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.3 gCO₂e (cost delta: $+0.0000, confidence: 65%).",verified,low
4a5e9d73,5a7f01ee,time_shift,eu-west-1,eu-west-1,2025-01-29 19:29:00,2025-01-29 23:29:00,-0.002194,0.0,0.757,"Shifting time shift from eu-west-1 to eu-west-1 saves 2.2 gCO₂e (cost delta: $+0.0000, confidence: 76%).",verified,low
b41f37f6,47db0724,time_shift,eu-west-1,eu-west-1,2025-01-29 21:15:00,2025-01-30 01:15:00,-0.000677,0.0,0.671,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.7 gCO₂e (cost delta: $+0.0000, confidence: 67%).",verified,low
e6b50ea7,cfdfa06a,time_shift,eu-west-1,eu-west-1,2025-01-29 21:13:00,2025-01-30 01:13:00,-0.000199,0.0,0.671,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.2 gCO₂e (cost delta: $+0.0000, confidence: 67%).",verified,low
3210f004,77031a89,time_shift,eu-west-1,eu-west-1,2025-01-29 17:55:00,2025-01-29 21:55:00,-0.000333,0.0,0.655,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.3 gCO₂e (cost delta: $+0.0000, confidence: 66%).",verified,low
3adaae5e,814fa90a,time_shift,eu-west-1,eu-west-1,2025-01-29 14:16:00,2025-01-29 18:16:00,-0.000241,0.0,0.647,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.2 gCO₂e (cost delta: $+0.0000, confidence: 65%).",verified,low
bb819d3f,099a011b,time_shift,us-east-1,us-east-1,2025-01-29 02:26:00,2025-01-29 06:26:00,-9.4e-05,0.0,0.823,"Shifting time shift from us-east-1 to us-east-1 saves 0.1 gCO₂e (cost delta: $+0.0000, confidence: 82%).",verified,low
e0784bbd,b74b0baf,time_shift,eu-west-1,eu-west-1,2025-01-29 18:24:00,2025-01-29 22:24:00,-0.001115,0.0,0.691,"Shifting time shift from eu-west-1 to eu-west-1 saves 1.1 gCO₂e (cost delta: $+0.0000, confidence: 69%).",verified,low
e7f56463,ff147950,time_shift,us-east-1,us-east-1,2025-01-29 02:54:00,2025-01-29 06:54:00,-0.000217,0.0,0.822,"Shifting time shift from us-east-1 to us-east-1 saves 0.2 gCO₂e (cost delta: $+0.0000, confidence: 82%).",verified,low
bc0444f1,cd89ae27,time_shift,eu-west-1,eu-west-1,2025-01-29 14:53:00,2025-01-29 18:53:00,-0.000163,0.0,0.648,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.2 gCO₂e (cost delta: $+0.0000, confidence: 65%).",verified,low
62ec6748,876b7e0b,time_shift,eu-west-1,eu-west-1,2025-01-29 17:52:00,2025-01-29 21:52:00,-0.000308,0.0,0.655,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.3 gCO₂e (cost delta: $+0.0000, confidence: 66%).",verified,low
ba944d74,542006fd,time_shift,eu-west-1,eu-west-1,2025-01-29 17:29:00,2025-01-29 21:29:00,-2.1e-05,0.0,0.658,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.0 gCO₂e (cost delta: $+0.0000, confidence: 66%).",verified,low
ed0584c4,8e953a7e,time_shift,us-east-1,us-east-1,2025-01-29 02:26:00,2025-01-29 06:26:00,-0.000338,0.0,0.823,"Shifting time shift from us-east-1 to us-east-1 saves 0.3 gCO₂e (cost delta: $+0.0000, confidence: 82%).",verified,low
ae59f670,ab7c0be2,time_shift,eu-west-1,eu-west-1,2025-01-29 21:37:00,2025-01-30 01:37:00,-0.000716,0.0,0.671,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.7 gCO₂e (cost delta: $+0.0000, confidence: 67%).",verified,low
cfba6cc1,e3122fc6,time_shift,us-west-2,us-west-2,2025-01-29 22:42:00,2025-01-30 02:42:00,-0.000155,0.0,0.852,"Shifting time shift from us-west-2 to us-west-2 saves 0.2 gCO₂e (cost delta: $+0.0000, confidence: 85%).",verified,low
fefa76f4,023922ed,time_shift,eu-west-1,eu-west-1,2025-01-29 19:59:00,2025-01-30 07:59:00,-0.000542,0.0,0.822,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.5 gCO₂e (cost delta: $+0.0000, confidence: 82%).",verified,low
7626afc1,7632451e,time_shift,eu-west-1,eu-west-1,2025-01-29 21:18:00,2025-01-30 01:18:00,-5.7e-05,0.0,0.669,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.1 gCO₂e (cost delta: $+0.0000, confidence: 67%).",verified,low
9540eb43,2b55f0a9,time_shift,us-west-2,us-west-2,2025-01-29 22:31:00,2025-01-30 02:31:00,-5.4e-05,0.0,0.856,"Shifting time shift from us-west-2 to us-west-2 saves 0.1 gCO₂e (cost delta: $+0.0000, confidence: 86%).",verified,low
618805a8,3b42f6e9,time_shift,eu-west-1,eu-west-1,2025-01-29 22:51:00,2025-01-30 02:51:00,-0.000424,0.0,0.655,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.4 gCO₂e (cost delta: $+0.0000, confidence: 66%).",verified,low
c6147e26,12fd99b5,time_shift,eu-west-1,eu-west-1,2025-01-29 02:36:00,2025-01-29 06:36:00,-4.2e-05,0.0,0.684,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.0 gCO₂e (cost delta: $+0.0000, confidence: 68%).",verified,low
4eb33f9b,e21bbdf0,time_shift,eu-west-1,eu-west-1,2025-01-29 22:01:00,2025-01-30 02:01:00,-0.000314,0.0,0.655,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.3 gCO₂e (cost delta: $+0.0000, confidence: 66%).",verified,low
1fe16202,7c44b788,time_shift,us-west-2,us-west-2,2025-01-29 22:32:00,2025-01-30 02:32:00,-1e-05,0.0,0.868,"Shifting time shift from us-west-2 to us-west-2 saves 0.0 gCO₂e (cost delta: $+0.0000, confidence: 87%).",verified,low
4205e305,830fa732,time_shift,eu-west-1,eu-west-1,2025-01-29 22:32:00,2025-01-30 02:32:00,-0.000395,0.0,0.655,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.4 gCO₂e (cost delta: $+0.0000, confidence: 66%).",verified,low
d16cfeaa,d3fcff61,time_shift,eu-west-1,eu-west-1,2025-01-29 09:28:00,2025-01-30 05:28:00,-0.000121,0.0,0.674,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.1 gCO₂e (cost delta: $+0.0000, confidence: 67%).",verified,low
a1e4edc9,2198c0a1,time_shift,eu-west-1,eu-west-1,2025-01-29 21:18:00,2025-01-30 01:18:00,-0.000188,0.0,0.671,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.2 gCO₂e (cost delta: $+0.0000, confidence: 67%).",verified,low
a1995f69,808cbeca,time_shift,eu-west-1,eu-west-1,2025-01-29 17:44:00,2025-01-29 21:44:00,-2.1e-05,0.0,0.658,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.0 gCO₂e (cost delta: $+0.0000, confidence: 66%).",verified,low
c9738a14,2b3c64f0,time_shift,us-west-2,us-west-2,2025-01-29 21:14:00,2025-01-30 01:14:00,-1.8e-05,0.0,0.827,"Shifting time shift from us-west-2 to us-west-2 saves 0.0 gCO₂e (cost delta: $+0.0000, confidence: 83%).",verified,low
61632c22,271a55fe,time_shift,eu-west-1,eu-west-1,2025-01-29 22:18:00,2025-01-30 02:18:00,-7.9e-05,0.0,0.655,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.1 gCO₂e (cost delta: $+0.0000, confidence: 66%).",verified,low
67e1106f,b41d4e91,time_shift,eu-west-1,eu-west-1,2025-01-29 19:30:00,2025-01-29 23:30:00,-0.000867,0.0,0.757,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.9 gCO₂e (cost delta: $+0.0000, confidence: 76%).",verified,low
66f5f1da,d16e5e86,time_shift,eu-west-1,eu-west-1,2025-01-29 17:41:00,2025-01-29 21:41:00,-4.1e-05,0.0,0.653,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.0 gCO₂e (cost delta: $+0.0000, confidence: 65%).",verified,low
3aaefcec,d9964c10,time_shift,eu-west-1,eu-west-1,2025-01-29 18:55:00,2025-01-29 22:55:00,-0.000793,0.0,0.691,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.8 gCO₂e (cost delta: $+0.0000, confidence: 69%).",verified,low
953cb426,20a55a13,time_shift,us-west-2,us-west-2,2025-01-29 00:06:00,2025-01-29 16:06:00,-5.6e-05,0.0,0.882,"Shifting time shift from us-west-2 to us-west-2 saves 0.1 gCO₂e (cost delta: $+0.0000, confidence: 88%).",verified,low
a7ddd53f,232564e6,time_shift,us-west-2,us-west-2,2025-01-29 21:40:00,2025-01-30 01:40:00,-8e-06,0.0,0.833,"Shifting time shift from us-west-2 to us-west-2 saves 0.0 gCO₂e (cost delta: $+0.0000, confidence: 83%).",verified,low
