verification_id,recommendation_id,counterfactual_kgco2e,actual_kgco2e,verified_savings_kgco2e,ci_lower,ci_upper,sla_compliant,verification_status,evidence_chain_steps,verified_at
4f69eda3,c84c571e,0.001299,0.001023,0.000276,4.4e-05,0.000508,True,confirmed,7,2026-04-09 22:20:46.170505
a39ecd52,683c5c6d,0.000404,0.000312,9.3e-05,2.1e-05,0.000165,True,confirmed,7,2026-04-09 22:20:46.172380
d6dd1a16,c8bd6ca5,0.000615,0.000486,0.000129,1.9e-05,0.000239,True,confirmed,7,2026-04-09 22:20:46.173851
b3e006c9,fa150d6d,0.001411,0.001229,0.000182,-0.000346,0.000709,True,partial,7,2026-04-09 22:20:46.175612
6a3fbcc9,d5019f55,0.001928,0.001593,0.000335,-1.7e-05,0.000687,True,partial,7,2026-04-09 22:20:46.177418
1a0abd15,3a183113,0.0016,0.001321,0.000279,-1.3e-05,0.000571,True,partial,7,2026-04-09 22:20:46.178964
6080b3d6,4e01be7c,0.000268,0.000213,5.5e-05,6e-06,0.000103,True,confirmed,7,2026-04-09 22:20:46.181933
86eb45ff,c98111a2,0.001095,0.000866,0.00023,3.3e-05,0.000426,True,confirmed,7,2026-04-09 22:20:46.183559
88e6be6f,591dcbdc,0.001222,0.000966,0.000256,3.7e-05,0.000475,True,confirmed,7,2026-04-09 22:20:46.185131
f1a58ae4,e88432d3,0.001267,0.001046,0.00022,-1.1e-05,0.000451,True,partial,7,2026-04-09 22:20:46.186647
4c587804,f07c2b2e,0.002165,0.001711,0.000454,6.6e-05,0.000842,True,confirmed,7,2026-04-09 22:20:46.188125
c92628a1,b0d0712d,0.000232,0.000173,5.9e-05,1.9e-05,0.0001,True,confirmed,7,2026-04-09 22:20:46.189823
81876936,91e74433,0.000796,0.000629,0.000167,2.4e-05,0.00031,True,confirmed,7,2026-04-09 22:20:46.191284
2d89cfc7,f51997ce,0.00216,0.001661,0.0005,0.000118,0.000882,True,confirmed,7,2026-04-09 22:20:46.193258
c8c6cc5d,13473e36,0.000489,0.000401,8.8e-05,-1e-06,0.000177,True,partial,7,2026-04-09 22:20:46.194876
d8f05760,e0ff5e1b,0.00115,0.000922,0.000228,2.1e-05,0.000435,True,confirmed,7,2026-04-09 22:20:46.196418
430cb61a,c89d87f5,0.001372,0.00101,0.000362,0.000123,0.000599,True,confirmed,7,2026-04-09 22:20:46.199490
eb8a726b,870b39c1,0.002338,0.001908,0.00043,5e-06,0.000854,True,confirmed,7,2026-04-09 22:20:46.201060
164a2f99,0c57f41f,0.000403,0.000333,7e-05,-4e-06,0.000144,True,partial,7,2026-04-09 22:20:46.202595
daab51eb,b2890346,0.000123,0.000101,2.1e-05,-2.3e-05,6.6e-05,True,partial,7,2026-04-09 22:20:46.204080
bc24a91d,6ef75db4,0.003,0.002344,0.000656,0.000123,0.001192,True,confirmed,7,2026-04-09 22:20:46.205797
890eacb1,39cddbb1,0.000462,0.000344,0.000118,3.8e-05,0.000199,True,confirmed,7,2026-04-09 22:20:46.207340
083e15ce,3f06973b,0.000575,0.000461,0.000114,1e-05,0.000217,True,confirmed,7,2026-04-09 22:20:46.209184
fd3cf947,b026585b,0.003271,0.002808,0.000464,-0.000752,0.001679,True,partial,7,2026-04-09 22:20:46.211033
5e369864,a004aa9d,0.000126,0.0001,2.6e-05,4e-06,4.9e-05,True,confirmed,7,2026-04-09 22:20:46.212518
8d87663d,2bf2ae92,0.000963,0.000762,0.0002,2.8e-05,0.000373,True,confirmed,7,2026-04-09 22:20:46.213979
da1ff1bd,0dfc9364,0.000647,0.000555,9.2e-05,-0.000149,0.000332,True,partial,7,2026-04-09 22:20:46.217107
60f2f3e5,60c77b9f,0.003006,0.00248,0.000526,-0.000572,0.001623,True,partial,7,2026-04-09 22:20:46.218763
33f0e643,4e43d9ea,0.000129,0.000101,2.8e-05,5e-06,5.1e-05,True,confirmed,7,2026-04-09 22:20:46.220280
83c0e8de,d37c66ad,0.006165,0.003634,0.002531,0.000571,0.00449,True,confirmed,7,2026-04-09 22:20:46.221844
c14e1f74,1b337a93,0.000605,0.0005,0.000105,-5e-06,0.000216,True,partial,7,2026-04-09 22:20:46.223739
712eba90,11ab327b,0.000236,0.000189,4.7e-05,4e-06,8.9e-05,True,confirmed,7,2026-04-09 22:20:46.225476
2b2cf16a,ce014d37,0.000632,0.000499,0.000132,1.9e-05,0.000246,True,confirmed,7,2026-04-09 22:20:46.227430
77159b90,0255caec,0.002243,0.001853,0.00039,-2e-05,0.000799,True,partial,7,2026-04-09 22:20:46.229186
d9551580,2694f218,0.000563,0.000433,0.00013,3.1e-05,0.00023,True,confirmed,7,2026-04-09 22:20:46.230665
f6f0bb1d,934f720f,0.002275,0.001982,0.000293,-0.000559,0.001144,True,partial,7,2026-04-09 22:20:46.233494
b3b331a0,373b28b1,0.00068,0.000561,0.000119,-0.000129,0.000367,True,partial,7,2026-04-09 22:20:46.235121
7d435cf5,861a17d6,0.058895,0.047487,0.011408,0.000779,0.022052,True,confirmed,7,2026-04-09 22:20:46.236925
090c0e50,c0758abe,0.00919,0.004737,0.004453,0.001669,0.00724,True,confirmed,7,2026-04-09 22:20:46.238808
81759a21,bc0734bd,0.051149,0.041522,0.009627,0.000362,0.018905,True,confirmed,7,2026-04-09 22:20:46.240359
d64a3d79,e5de55b7,0.099427,0.076582,0.022845,0.005244,0.040472,True,confirmed,7,2026-04-09 22:20:46.242191
ec168fa9,f1fc5f11,0.003424,0.002337,0.001087,0.00051,0.001658,True,confirmed,7,2026-04-09 22:20:46.244308
f764c6a0,c7b6a693,0.023567,0.018711,0.004856,-0.003598,0.013309,True,partial,7,2026-04-09 22:20:46.245828
4beb198d,7ef3a209,0.004998,0.002717,0.002281,0.000737,0.003824,True,confirmed,7,2026-04-09 22:20:46.247306
c4b9cd5d,57ef2a87,0.07891,0.065102,0.013808,-0.000581,0.028217,True,partial,7,2026-04-09 22:20:46.250600
86e3e6e6,a425be58,0.130648,0.104724,0.025924,0.00231,0.049539,True,confirmed,7,2026-04-09 22:20:46.252365
7859e8a7,2c468fd9,1.264823,0.997021,0.267802,0.041584,0.494019,True,confirmed,7,2026-04-09 22:20:46.253831
41d770e3,40c5ed7b,0.041569,0.033517,0.008052,0.00055,0.015565,True,confirmed,7,2026-04-09 22:20:46.255458
029f64ba,b621afbf,0.027493,0.021777,0.005716,0.000799,0.010647,True,confirmed,7,2026-04-09 22:20:46.256922
a86764f9,580c1612,0.018648,0.014686,0.003961,0.000631,0.007292,True,confirmed,7,2026-04-09 22:20:46.258592
9c822736,4df5503c,0.0228,0.01806,0.00474,0.000663,0.00883,True,confirmed,7,2026-04-09 22:20:46.260507
97a3c26b,48de5209,0.012669,0.005131,0.007538,0.003978,0.011097,True,confirmed,7,2026-04-09 22:20:46.262086
f3620090,d7a68de7,0.024587,0.019504,0.005083,0.000675,0.009498,True,confirmed,7,2026-04-09 22:20:46.265331
30019262,53544f97,0.002012,0.001613,0.000399,3.6e-05,0.000761,True,confirmed,7,2026-04-09 22:20:46.266910
00b39f0a,892f3e90,0.010831,0.008793,0.002039,7.7e-05,0.004003,True,confirmed,7,2026-04-09 22:20:46.268375
4b77f25c,a0041657,0.008637,0.006841,0.001796,0.000251,0.003345,True,confirmed,7,2026-04-09 22:20:46.269838
a5a9cac1,7d44149a,0.018582,0.014647,0.003934,0.000611,0.007258,True,confirmed,7,2026-04-09 22:20:46.271297
f78f25cd,bf8726e1,0.028185,0.003305,0.02488,0.018915,0.030854,True,confirmed,7,2026-04-09 22:20:46.272906
eaaeeb5c,e63b5db5,0.003881,0.00315,0.00073,2.8e-05,0.001434,True,confirmed,7,2026-04-09 22:20:46.274378
9973e02e,3122423d,0.010585,0.008136,0.002449,0.000578,0.004323,True,confirmed,7,2026-04-09 22:20:46.276502
27942c76,37a27e8d,0.013902,0.010958,0.002943,0.000457,0.00543,True,confirmed,7,2026-04-09 22:20:46.278222
6983da23,027d764e,0.010286,0.008101,0.002185,0.000348,0.004022,True,confirmed,7,2026-04-09 22:20:46.279709
1b36954d,6afe5a77,0.020477,0.002178,0.018299,0.013981,0.022616,True,confirmed,7,2026-04-09 22:20:46.282724
581db1b0,8aad9a71,0.035682,0.003177,0.032505,0.025053,0.039957,True,confirmed,7,2026-04-09 22:20:46.284388
2317e8ca,37ebcb4a,0.026255,0.020223,0.006033,0.001385,0.010687,True,confirmed,7,2026-04-09 22:20:46.285898
f3861e13,19f9ad5c,0.013439,0.009897,0.003542,0.001207,0.005873,True,confirmed,7,2026-04-09 22:20:46.287353
2f8f47eb,c0c65032,0.009079,0.007094,0.001985,0.00037,0.003603,True,confirmed,7,2026-04-09 22:20:46.288968
843d2552,7fdc3685,0.00059,0.000367,0.000223,3.2e-05,0.000414,True,confirmed,7,2026-04-09 22:20:46.290469
8232ee93,fb9aa538,0.000103,8.9e-05,1.4e-05,-2.5e-05,5.2e-05,True,partial,7,2026-04-09 22:20:46.292332
be677d2e,bfee047c,0.001377,0.001052,0.000325,8.2e-05,0.000568,True,confirmed,7,2026-04-09 22:20:46.294232
5af91831,fa330141,0.00675,0.004112,0.002638,0.000465,0.004811,True,confirmed,7,2026-04-09 22:20:46.295762
063efbd4,6a407266,0.001473,0.000731,0.000742,0.000301,0.001183,True,confirmed,7,2026-04-09 22:20:46.297236
be16709f,9a6b81ad,0.002499,0.001845,0.000654,-0.000214,0.001523,True,partial,7,2026-04-09 22:20:46.300221
ed227ccb,bd3034d8,0.000364,0.000219,0.000146,2.9e-05,0.000262,True,confirmed,7,2026-04-09 22:20:46.301728
c4bdea48,89028eb3,0.000631,0.000529,0.000102,-1.2e-05,0.000219,True,partial,7,2026-04-09 22:20:46.303313
a30d02c2,4bfb0019,6.1e-05,5.1e-05,1e-05,-1e-06,2.1e-05,True,partial,7,2026-04-09 22:20:46.304797
38981b8a,d4cd1347,0.004578,0.002271,0.002306,0.000936,0.003677,True,confirmed,7,2026-04-09 22:20:46.306428
d53f3d22,c09f1312,0.000295,0.000151,0.000143,5.4e-05,0.000233,True,confirmed,7,2026-04-09 22:20:46.307911
3b5d6914,acd2157b,0.005385,0.004669,0.000716,-0.001293,0.002727,True,partial,7,2026-04-09 22:20:46.310194
06a8f88c,3f05c9dd,0.000295,0.000183,0.000111,1.6e-05,0.000207,True,confirmed,7,2026-04-09 22:20:46.311929
a04f9ddd,16ea106e,0.000871,0.000666,0.000205,5.2e-05,0.000359,True,confirmed,7,2026-04-09 22:20:46.313394
261201e7,6babe153,0.002357,0.001728,0.000629,-0.000188,0.001446,True,partial,7,2026-04-09 22:20:46.316334
5a24ee3a,bb3e9a48,0.002191,0.001606,0.000585,-0.000174,0.001345,True,partial,7,2026-04-09 22:20:46.318045
aa002cc9,4e3ae9e9,0.002021,0.001262,0.000758,0.000103,0.001415,True,confirmed,7,2026-04-09 22:20:46.319542
99c8f91d,598bc30a,0.000136,0.000103,3.4e-05,-1.4e-05,8.2e-05,True,partial,7,2026-04-09 22:20:46.321006
7e9ac27b,c08eb62f,0.001887,0.001384,0.000504,-0.00015,0.001158,True,partial,7,2026-04-09 22:20:46.322840
9876820a,ec3db4e0,0.000564,0.000429,0.000136,3.7e-05,0.000235,True,confirmed,7,2026-04-09 22:20:46.324467
2a172922,7cca0643,0.000201,0.000168,3.2e-05,-4e-06,7e-05,True,partial,7,2026-04-09 22:20:46.326395
c9144342,904c0758,0.002791,0.001744,0.001048,0.000142,0.001954,True,confirmed,7,2026-04-09 22:20:46.328099
d9485f72,5d9d1fd3,0.001808,0.000761,0.001047,0.000533,0.001561,True,confirmed,7,2026-04-09 22:20:46.329711
e1b8d631,d8ae341c,0.001769,0.001306,0.000463,-0.000151,0.001078,True,partial,7,2026-04-09 22:20:46.332774
7ba8505d,c831a6c9,0.001107,0.000528,0.000579,0.000252,0.000906,True,confirmed,7,2026-04-09 22:20:46.334529
2226047d,20cf42a5,0.000821,0.000408,0.000414,0.000168,0.00066,True,confirmed,7,2026-04-09 22:20:46.338636
81f06511,8818352e,0.001517,0.000753,0.000764,0.00031,0.001218,True,confirmed,7,2026-04-09 22:20:46.340285
bcabc02b,02845e1d,0.000234,0.000178,5.6e-05,-2.6e-05,0.000138,True,partial,7,2026-04-09 22:20:46.342057
09f122d8,6c5db8a4,0.001188,0.000871,0.000317,-9.5e-05,0.000729,True,partial,7,2026-04-09 22:20:46.344144
c6b1d2ab,610628c7,0.000959,0.000723,0.000235,-0.000101,0.000572,True,partial,7,2026-04-09 22:20:46.345792
b93a56bf,902008d3,0.00146,0.000889,0.000571,0.000101,0.001041,True,confirmed,7,2026-04-09 22:20:46.347262
a846b1a8,fab33b1c,7.8e-05,4.7e-05,3.1e-05,6e-06,5.6e-05,True,confirmed,7,2026-04-09 22:20:46.350320
8c8b4ec0,a88a1d99,0.00074,0.000462,0.000278,3.8e-05,0.000518,True,confirmed,7,2026-04-09 22:20:46.351924
0b2537aa,8d16c91c,0.000284,0.000177,0.000107,1.4e-05,0.000199,True,confirmed,7,2026-04-09 22:20:46.353400
eb11d737,3bf2ae5a,0.005039,0.002423,0.002616,0.001125,0.004108,True,confirmed,7,2026-04-09 22:20:46.354967
af2ca2c0,2e85df81,8.5e-05,7.1e-05,1.4e-05,-2e-06,2.9e-05,True,partial,7,2026-04-09 22:20:46.356652
89018752,c237ba9f,0.000947,0.000719,0.000228,-0.000105,0.000561,True,partial,7,2026-04-09 22:20:46.358299
e3a7c6a7,49982111,0.001096,0.00095,0.000146,-0.000263,0.000555,True,partial,7,2026-04-09 22:20:46.360333
f2009890,9fbc5915,0.001409,0.001033,0.000376,-0.000112,0.000864,True,partial,7,2026-04-09 22:20:46.361939
98382aa3,66773e66,0.00459,0.00398,0.00061,-0.001103,0.002324,True,partial,7,2026-04-09 22:20:46.363410
e9172b11,7bdb4c51,0.001551,0.001168,0.000383,-0.000161,0.000926,True,partial,7,2026-04-09 22:20:46.366340
cfa8d92c,74835487,0.001602,0.001174,0.000428,-0.000127,0.000983,True,partial,7,2026-04-09 22:20:46.367864
1a141d9a,6feb82e4,0.001647,0.00124,0.000407,-0.000171,0.000984,True,partial,7,2026-04-09 22:20:46.369449
0580f782,01b24987,0.000194,0.000164,2.9e-05,-4.2e-05,0.000101,True,partial,7,2026-04-09 22:20:46.371078
f269699e,44b62fa2,3.3e-05,2.8e-05,5e-06,-1e-06,1.2e-05,True,partial,7,2026-04-09 22:20:46.372778
ce22447d,10af1dfb,0.000577,0.000275,0.000302,0.000132,0.000472,True,confirmed,7,2026-04-09 22:20:46.374251
dea497c7,937d2c34,0.002808,0.002059,0.00075,-0.000223,0.001723,True,partial,7,2026-04-09 22:20:46.376249
0183057f,7b2898bd,0.000546,0.000411,0.000135,-5.7e-05,0.000326,True,partial,7,2026-04-09 22:20:46.377992
184e4149,8d03f466,0.003882,0.002414,0.001468,0.000208,0.002727,True,confirmed,7,2026-04-09 22:20:46.379537
408e3729,4e8de010,0.000265,0.000212,5.3e-05,5e-06,0.0001,True,confirmed,7,2026-04-09 22:20:46.381047
82c5d5ad,af33e031,0.001499,0.0009,0.000599,0.00012,0.00108,True,confirmed,7,2026-04-09 22:20:46.383868
c9295c0b,55e952e0,0.001869,0.00137,0.000499,-0.000149,0.001147,True,partial,7,2026-04-09 22:20:46.385659
966772cc,27115fa1,0.00139,0.000659,0.000732,0.000322,0.001141,True,confirmed,7,2026-04-09 22:20:46.387600
e590ed82,c7414863,0.004878,0.00368,0.001198,-0.000514,0.00291,True,partial,7,2026-04-09 22:20:46.389544
27076401,730864cd,0.000534,0.000253,0.000281,0.000124,0.000438,True,confirmed,7,2026-04-09 22:20:46.392245
13f3cd52,80a9594f,0.002074,0.001562,0.000512,-0.000215,0.001239,True,partial,7,2026-04-09 22:20:46.394881
8407b3b7,3a270342,0.003912,0.002971,0.000941,-0.000435,0.002317,True,partial,7,2026-04-09 22:20:46.396701
9c90af95,d658562c,0.000391,0.000331,5.9e-05,-8.5e-05,0.000204,True,partial,7,2026-04-09 22:20:46.400144
9c6ab0b0,97c38631,0.003948,0.002915,0.001033,-0.000338,0.002406,True,partial,7,2026-04-09 22:20:46.402384
54cae3eb,e3644f7a,0.000706,0.000521,0.000185,-6e-05,0.00043,True,partial,7,2026-04-09 22:20:46.404634
d9a3bd20,2e85568f,0.000771,0.000668,0.000102,-0.000185,0.00039,True,partial,7,2026-04-09 22:20:46.406931
e2f261c2,7d399cb0,0.005119,0.003753,0.001366,-0.000407,0.003141,True,partial,7,2026-04-09 22:20:46.409719
7c161626,cf3be149,0.000112,9.4e-05,1.8e-05,-2e-06,3.9e-05,True,partial,7,2026-04-09 22:20:46.411963
db9ea344,fea8bf45,9.9e-05,8.3e-05,1.6e-05,-2e-06,3.4e-05,True,partial,7,2026-04-09 22:20:46.416937
7e9d4963,e4a7734b,0.000776,0.000483,0.000294,4.2e-05,0.000545,True,confirmed,7,2026-04-09 22:20:46.419624
f1fd72ba,db70287e,0.013517,0.008444,0.005073,0.000686,0.009464,True,confirmed,7,2026-04-09 22:20:46.421819
bc24fe20,86ceec5b,0.012241,0.007942,0.0043,0.002303,0.00632,True,confirmed,7,2026-04-09 22:20:46.424171
643c17b9,00d96c33,0.086933,0.062857,0.024076,0.009108,0.039066,True,confirmed,7,2026-04-09 22:20:46.426604
6fb71a1b,fdd52d7e,0.067727,0.04897,0.018757,0.007096,0.030435,True,confirmed,7,2026-04-09 22:20:46.428629
3deb6ca0,453fc721,0.023918,0.016082,0.007836,-0.000162,0.015834,True,partial,7,2026-04-09 22:20:46.431516
86f466bc,282a0f83,0.041598,0.03365,0.007948,-0.007093,0.023003,True,partial,7,2026-04-09 22:20:46.433720
e92ab534,58a33bb9,0.072042,0.048439,0.023603,-0.000488,0.047694,True,partial,7,2026-04-09 22:20:46.436241
518365ce,72356215,0.006037,0.004457,0.00158,-0.000517,0.003678,True,partial,7,2026-04-09 22:20:46.439937
6642d738,6641efc2,0.027109,0.01627,0.010839,0.002165,0.019524,True,confirmed,7,2026-04-09 22:20:46.442035
652efe0a,61766485,0.039308,0.021672,0.017636,0.005444,0.029837,True,confirmed,7,2026-04-09 22:20:46.444114
7e963c3f,aa9ce4e3,0.559594,0.073032,0.486562,0.423205,0.54973,True,confirmed,7,2026-04-09 22:20:46.451625
daa3e063,13b8bd66,0.395863,0.046621,0.349242,0.305104,0.393518,True,confirmed,7,2026-04-09 22:20:46.456886
b097f8e2,4928795d,1.146091,0.083898,1.062193,0.824354,1.299519,True,confirmed,7,2026-04-09 22:20:46.460459
96261d3b,f876479f,0.009866,0.001199,0.008667,0.00756,0.00977,True,confirmed,7,2026-04-09 22:20:46.463965
6f45b6ff,737827d8,0.013636,0.001533,0.012103,0.010584,0.013618,True,confirmed,7,2026-04-09 22:20:46.467867
d98fe486,f0f8d93a,0.017019,0.002041,0.014978,0.013071,0.016886,True,confirmed,7,2026-04-09 22:20:46.470360
d836407a,5495460f,0.001509,0.001146,0.000363,9.8e-05,0.000628,True,confirmed,7,2026-04-09 22:20:46.474033
ca7a1cf5,0bf0ccef,0.019279,0.002516,0.016763,0.01458,0.018939,True,confirmed,7,2026-04-09 22:20:46.476421
46a59a3e,5851802d,0.017822,0.002035,0.015787,0.013796,0.017766,True,confirmed,7,2026-04-09 22:20:46.479952
13c7129f,6ad056c1,0.01811,0.002364,0.015747,0.013696,0.017791,True,confirmed,7,2026-04-09 22:20:46.482958
2dfb2f76,77559c87,0.005196,0.002478,0.002718,0.001185,0.004252,True,confirmed,7,2026-04-09 22:20:46.484881
03d9c4ec,39027d37,0.022747,0.002728,0.020019,0.01747,0.022568,True,confirmed,7,2026-04-09 22:20:46.490700
3d15ea1d,03b21b20,0.024582,0.002988,0.021594,0.018837,0.024344,True,confirmed,7,2026-04-09 22:20:46.495727
adc81b34,de350b0e,0.0145,0.001656,0.012844,0.011224,0.014454,True,confirmed,7,2026-04-09 22:20:46.499724
f6f43830,1393d596,0.019577,0.002306,0.017271,0.015088,0.019461,True,confirmed,7,2026-04-09 22:20:46.502812
b56fcc75,7e0072a5,0.004447,0.000524,0.003923,0.003427,0.00442,True,confirmed,7,2026-04-09 22:20:46.506256
2bc5cc81,5633f4f7,0.014424,0.001647,0.012777,0.011166,0.014379,True,confirmed,7,2026-04-09 22:20:46.507952
7b229d7a,6ed6e686,0.000523,0.000397,0.000126,3.4e-05,0.000218,True,confirmed,7,2026-04-09 22:20:46.510808
46fb2e57,6b905fc8,0.016569,0.001911,0.014658,0.012815,0.016506,True,confirmed,7,2026-04-09 22:20:46.513229
549ac240,2aa69950,0.024362,0.001783,0.022579,0.017523,0.027623,True,confirmed,7,2026-04-09 22:20:46.514716
8f742c32,6bc40639,0.008146,0.005477,0.002669,-5.5e-05,0.005393,True,partial,7,2026-04-09 22:20:46.517808
6c758b10,3a0fb8b7,0.006733,0.005929,0.000804,-0.001731,0.003334,True,partial,7,2026-04-09 22:20:46.519892
182fa160,445d8800,0.001228,0.000631,0.000598,0.000226,0.00097,True,confirmed,7,2026-04-09 22:20:46.522853
e8102a2a,a47dfdaf,0.005596,0.00269,0.002905,0.001249,0.004562,True,confirmed,7,2026-04-09 22:20:46.524400
3c230f7d,21a4b347,0.013943,0.001695,0.012248,0.010684,0.013808,True,confirmed,7,2026-04-09 22:20:46.527353
f4951216,ab24c584,0.022228,0.002618,0.019611,0.017132,0.022097,True,confirmed,7,2026-04-09 22:20:46.529895
cb19a11f,bb14bb66,0.016352,0.001812,0.01454,0.01109,0.017989,True,confirmed,7,2026-04-09 22:20:46.531390
7888a964,97788b0e,0.023394,0.002805,0.020589,0.017967,0.023211,True,confirmed,7,2026-04-09 22:20:46.534592
5a475d9f,f85f0be8,0.010827,0.001249,0.009578,0.008374,0.010786,True,confirmed,7,2026-04-09 22:20:46.536383
cf38c661,538e6b9e,0.003236,0.002458,0.000779,0.000211,0.001347,True,confirmed,7,2026-04-09 22:20:46.539046
b236fa1e,98bdec35,0.01811,0.002364,0.015747,0.013696,0.017791,True,confirmed,7,2026-04-09 22:20:46.541201
80a56b7c,5c567746,0.013303,0.010036,0.003267,-0.001402,0.007937,True,partial,7,2026-04-09 22:20:46.544161
4676b4b0,1a18bc0c,0.020268,0.002645,0.017623,0.015328,0.019911,True,confirmed,7,2026-04-09 22:20:46.545759
76883ef0,45a9b3db,0.000447,0.000339,0.000107,2.9e-05,0.000186,True,confirmed,7,2026-04-09 22:20:46.547570
a8713f76,d8d809e7,0.046739,0.003861,0.042878,0.033143,0.052613,True,confirmed,7,2026-04-09 22:20:46.550495
c523af7f,9e38dd94,0.0212,0.002323,0.018876,0.014399,0.023342,True,confirmed,7,2026-04-09 22:20:46.552139
239fc080,4c02ac2f,0.013896,0.006584,0.007311,0.003214,0.011405,True,confirmed,7,2026-04-09 22:20:46.553764
b25436c0,56ccd45d,0.001382,0.000929,0.000453,-9e-06,0.000915,True,partial,7,2026-04-09 22:20:46.555245
8802ad5b,8bf83037,0.007667,0.000932,0.006735,0.005875,0.007593,True,confirmed,7,2026-04-09 22:20:46.557339
76e09b18,d75fa618,0.004498,0.003025,0.001474,-3e-05,0.002978,True,partial,7,2026-04-09 22:20:46.559836
64b2363b,5dd6abc8,0.03684,0.003043,0.033796,0.026123,0.04147,True,confirmed,7,2026-04-09 22:20:46.561684
b90a521b,e4f67676,0.045485,0.003718,0.041767,0.032307,0.051238,True,confirmed,7,2026-04-09 22:20:46.563192
8347f569,4f4ca02e,0.03157,0.003718,0.027852,0.024332,0.031383,True,confirmed,7,2026-04-09 22:20:46.567775
8a7ad70b,e35ce904,0.030332,0.003297,0.027035,0.020638,0.033423,True,confirmed,7,2026-04-09 22:20:46.569299
d0a6152c,df72dd2a,0.024023,0.00292,0.021103,0.018408,0.02379,True,confirmed,7,2026-04-09 22:20:46.572189
8e9ae4cd,e3a56177,0.001614,0.000679,0.000935,0.000476,0.001394,True,confirmed,7,2026-04-09 22:20:46.574561
ecd4a73b,947ad1e2,0.00169,0.001055,0.000634,8.6e-05,0.001183,True,confirmed,7,2026-04-09 22:20:46.576998
74d8872c,4431afd8,0.029491,0.003367,0.026124,0.022829,0.029398,True,confirmed,7,2026-04-09 22:20:46.578547
5135d791,678d5618,0.001118,0.000923,0.000195,-0.000213,0.000604,True,partial,7,2026-04-09 22:20:46.580191
7167eba9,011ca166,0.001835,0.001379,0.000456,-0.000187,0.001098,True,partial,7,2026-04-09 22:20:46.583333
735d4945,ae7d0581,0.000203,0.000164,3.9e-05,2e-06,7.5e-05,True,confirmed,7,2026-04-09 22:20:46.584854
31ec349d,9f891105,0.000129,9.7e-05,3.2e-05,-1.3e-05,7.7e-05,True,partial,7,2026-04-09 22:20:46.586391
723db445,05d6a853,0.000306,0.000242,6.4e-05,-4.5e-05,0.000174,True,partial,7,2026-04-09 22:20:46.587880
9a17c630,0c39c0a5,0.000748,0.000562,0.000186,-7.6e-05,0.000447,True,partial,7,2026-04-09 22:20:46.590345
3a3e9564,5a7d231d,0.000223,0.00018,4.3e-05,3e-06,8.3e-05,True,confirmed,7,2026-04-09 22:20:46.591925
95f92379,a5427fdf,0.001114,0.000941,0.000173,-0.000238,0.000584,True,partial,7,2026-04-09 22:20:46.593923
9151b8a4,e1a24f44,0.000829,0.0007,0.000129,-0.000177,0.000435,True,partial,7,2026-04-09 22:20:46.595794
e637b2dc,4638d7a4,0.001962,0.001657,0.000305,-0.000418,0.001029,True,partial,7,2026-04-09 22:20:46.599472
d7a22155,2ea4ec77,0.000904,0.000748,0.000157,-0.000174,0.000487,True,partial,7,2026-04-09 22:20:46.601089
57c4c171,c9309946,0.00236,0.001481,0.000879,0.000111,0.001648,True,confirmed,7,2026-04-09 22:20:46.602582
c9a8647f,ee447805,0.001027,0.000656,0.000371,3.4e-05,0.000707,True,confirmed,7,2026-04-09 22:20:46.605000
fb162c11,ba6d4b5c,0.002423,0.001821,0.000602,-0.000248,0.00145,True,partial,7,2026-04-09 22:20:46.606991
5605f8a5,ca2b17b1,0.004678,0.003951,0.000728,-0.000998,0.002453,True,partial,7,2026-04-09 22:20:46.608683
7ebd0e40,f8f1ea73,0.000142,0.000115,2.7e-05,2e-06,5.3e-05,True,confirmed,7,2026-04-09 22:20:46.610231
4021a70d,806f2317,0.003131,0.002644,0.000487,-0.000668,0.001642,True,partial,7,2026-04-09 22:20:46.611943
2825cdc0,ee9233f9,0.001015,0.000801,0.000214,-0.000149,0.000577,True,partial,7,2026-04-09 22:20:46.614981
afeccab2,2e7c9212,0.000329,0.000223,0.000106,5.1e-05,0.000161,True,confirmed,7,2026-04-09 22:20:46.616581
